Receipt,Delivery,Effective Date,Expiry Date,Service Mode,Commodity Name,Charge,Rate Basis,Container Size,Currency,Rate
24,47,10/20/2018,10/31/2018,1,2,RHI,1,2,USD,112
24,47,10/20/2018,10/31/2018,1,2,RHI,1,3,USD,112
24,47,10/20/2018,10/31/2018,1,2,RHI,1,4,USD,150
24,47,10/20/2018,10/31/2018,1,2,ADI,2,1,SAR,305
24,47,10/20/2018,10/31/2018,1,2,ADI,2,2,SAR,305
24,47,10/20/2018,10/31/2018,1,2,ADI,2,3,SAR,305
24,47,10/20/2018,10/31/2018,1,2,ADI,2,4,SAR,305
24,47,10/20/2018,10/31/2018,1,2,POS,1,1,USD,45
24,47,10/20/2018,10/31/2018,1,2,POS,1,2,USD,63
24,47,10/20/2018,10/31/2018,1,2,POS,1,3,USD,63
24,47,10/20/2018,10/31/2018,1,2,POS,1,4,USD,228
24,47,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
24,47,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
24,47,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
24,47,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
24,86,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,1045
24,86,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,1500
24,86,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,1500
24,86,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,1700
24,86,10/20/2018,10/31/2018,1,2,DDF,2,1,QAR,450
24,86,10/20/2018,10/31/2018,1,2,DDF,2,2,QAR,450
24,86,10/20/2018,10/31/2018,1,2,DDF,2,3,QAR,450
24,86,10/20/2018,10/31/2018,1,2,DDF,2,4,QAR,450
24,86,10/20/2018,10/31/2018,1,2,DHC,1,1,QAR,650
24,86,10/20/2018,10/31/2018,1,2,DHC,1,2,QAR,1000
24,86,10/20/2018,10/31/2018,1,2,DHC,1,3,QAR,1000
24,86,10/20/2018,10/31/2018,1,2,DHC,1,4,QAR,1100
24,86,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
24,86,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
24,86,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
24,86,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
24,86,10/20/2018,10/31/2018,1,2,IMP,1,1,QAR,125
24,86,10/20/2018,10/31/2018,1,2,IMP,1,2,QAR,175
24,86,10/20/2018,10/31/2018,1,2,IMP,1,3,QAR,175
24,86,10/20/2018,10/31/2018,1,2,IMP,1,4,QAR,175
24,86,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
24,86,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
24,86,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
24,86,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
24,86,10/20/2018,10/31/2018,1,2,RHI,1,1,QAR,150
24,86,10/20/2018,10/31/2018,1,2,RHI,1,2,QAR,300
24,86,10/20/2018,10/31/2018,1,2,RHI,1,3,QAR,300
24,86,10/20/2018,10/31/2018,1,2,RHI,1,4,QAR,300
24,86,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
24,86,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
24,86,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
24,86,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
24,42,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,1120
24,42,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,1150
24,42,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,1150
24,42,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,1350
24,42,10/20/2018,10/31/2018,1,2,DDF,2,1,AED,450
24,42,10/20/2018,10/31/2018,1,2,DDF,2,2,AED,450
24,42,10/20/2018,10/31/2018,1,2,DDF,2,3,AED,450
24,42,10/20/2018,10/31/2018,1,2,DDF,2,4,AED,450
24,42,10/20/2018,10/31/2018,1,2,DHC,1,1,AED,715
24,42,10/20/2018,10/31/2018,1,2,DHC,1,2,AED,1140
24,42,10/20/2018,10/31/2018,1,2,DHC,1,3,AED,1140
24,42,10/20/2018,10/31/2018,1,2,DHC,1,4,AED,1140
24,42,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
24,42,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
24,42,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
24,42,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
24,42,10/20/2018,10/31/2018,1,2,IMP,1,1,AED,127
24,42,10/20/2018,10/31/2018,1,2,IMP,1,2,AED,127
24,42,10/20/2018,10/31/2018,1,2,IMP,1,3,AED,127
24,42,10/20/2018,10/31/2018,1,2,IMP,1,4,AED,127
24,42,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
24,42,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
24,42,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
24,42,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
24,42,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
24,42,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
24,42,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
24,42,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
24,43,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,620
24,43,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,650
24,43,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,650
24,43,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,850
24,43,10/20/2018,10/31/2018,1,2,DDF,2,1,AED,450
24,43,10/20/2018,10/31/2018,1,2,DDF,2,2,AED,450
24,43,10/20/2018,10/31/2018,1,2,DDF,2,3,AED,450
24,43,10/20/2018,10/31/2018,1,2,DDF,2,4,AED,450
24,43,10/20/2018,10/31/2018,1,2,DHC,1,1,AED,720
24,43,10/20/2018,10/31/2018,1,2,DHC,1,2,AED,1150
24,43,10/20/2018,10/31/2018,1,2,DHC,1,3,AED,1150
24,43,10/20/2018,10/31/2018,1,2,DHC,1,4,AED,1150
24,43,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
24,43,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
24,43,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
24,43,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
24,43,10/20/2018,10/31/2018,1,2,IMP,1,1,AED,114
24,43,10/20/2018,10/31/2018,1,2,IMP,1,2,AED,157
24,43,10/20/2018,10/31/2018,1,2,IMP,1,3,AED,157
24,43,10/20/2018,10/31/2018,1,2,IMP,1,4,AED,157
24,43,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
24,43,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
24,43,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
24,43,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
24,43,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
24,43,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
24,43,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
24,43,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
24,48,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,525
24,48,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,625
24,48,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,625
24,48,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,825
24,48,10/20/2018,10/31/2018,1,2,DDF,2,1,SAR,50
24,48,10/20/2018,10/31/2018,1,2,DDF,2,2,SAR,50
24,48,10/20/2018,10/31/2018,1,2,DDF,2,3,SAR,50
24,48,10/20/2018,10/31/2018,1,2,DDF,2,4,SAR,50
24,48,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,75
24,48,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,150
24,48,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,150
24,48,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,150
24,48,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
24,48,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
24,48,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
24,48,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
24,48,10/20/2018,10/31/2018,1,2,RHI,1,1,USD,75
24,48,10/20/2018,10/31/2018,1,2,RHI,1,2,USD,112
24,48,10/20/2018,10/31/2018,1,2,RHI,1,3,USD,112
24,48,10/20/2018,10/31/2018,1,2,RHI,1,4,USD,150
24,48,10/20/2018,10/31/2018,1,2,ADI,2,1,SAR,305
24,48,10/20/2018,10/31/2018,1,2,ADI,2,2,SAR,305
24,48,10/20/2018,10/31/2018,1,2,ADI,2,3,SAR,305
24,48,10/20/2018,10/31/2018,1,2,ADI,2,4,SAR,305
24,48,10/20/2018,10/31/2018,1,2,POS,1,1,USD,45
24,48,10/20/2018,10/31/2018,1,2,POS,1,2,USD,63
24,48,10/20/2018,10/31/2018,1,2,POS,1,3,USD,63
24,48,10/20/2018,10/31/2018,1,2,POS,1,4,USD,228
24,48,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
24,48,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
24,48,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
24,48,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
24,49,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,825
24,49,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,925
24,49,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,925
24,49,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,1125
24,49,10/20/2018,10/31/2018,1,2,DDF,2,1,SAR,50
24,49,10/20/2018,10/31/2018,1,2,DDF,2,2,SAR,50
24,49,10/20/2018,10/31/2018,1,2,DDF,2,3,SAR,50
24,49,10/20/2018,10/31/2018,1,2,DDF,2,4,SAR,50
24,49,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,75
24,49,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,150
24,49,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,150
24,49,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,150
24,49,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
24,49,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
24,49,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
24,49,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
24,49,10/20/2018,10/31/2018,1,2,RHI,1,1,USD,75
24,49,10/20/2018,10/31/2018,1,2,RHI,1,2,USD,112
24,49,10/20/2018,10/31/2018,1,2,RHI,1,3,USD,112
24,49,10/20/2018,10/31/2018,1,2,RHI,1,4,USD,150
24,49,10/20/2018,10/31/2018,1,2,ADI,2,1,SAR,305
24,49,10/20/2018,10/31/2018,1,2,ADI,2,2,SAR,305
24,49,10/20/2018,10/31/2018,1,2,ADI,2,3,SAR,305
24,49,10/20/2018,10/31/2018,1,2,ADI,2,4,SAR,305
24,49,10/20/2018,10/31/2018,1,2,POS,1,1,USD,45
24,49,10/20/2018,10/31/2018,1,2,POS,1,2,USD,63
24,49,10/20/2018,10/31/2018,1,2,POS,1,3,USD,63
24,49,10/20/2018,10/31/2018,1,2,POS,1,4,USD,228
24,49,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
24,49,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
24,49,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
24,49,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
24,110,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,820
24,110,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,750
24,110,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,750
24,110,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,950
24,110,10/20/2018,10/31/2018,1,2,DDF,2,1,OMR,45
24,110,10/20/2018,10/31/2018,1,2,DDF,2,2,OMR,45
24,110,10/20/2018,10/31/2018,1,2,DDF,2,3,OMR,45
24,110,10/20/2018,10/31/2018,1,2,DDF,2,4,OMR,45
24,110,10/20/2018,10/31/2018,1,2,DHC,1,1,OMR,55
24,110,10/20/2018,10/31/2018,1,2,DHC,1,2,OMR,75
24,110,10/20/2018,10/31/2018,1,2,DHC,1,3,OMR,75
24,110,10/20/2018,10/31/2018,1,2,DHC,1,4,OMR,75
24,110,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
24,110,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
24,110,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
24,110,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
24,110,10/20/2018,10/31/2018,1,2,IMP,1,1,OMR,5
24,110,10/20/2018,10/31/2018,1,2,IMP,1,2,OMR,5
24,110,10/20/2018,10/31/2018,1,2,IMP,1,3,OMR,5
24,110,10/20/2018,10/31/2018,1,2,IMP,1,4,OMR,5
24,110,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
24,110,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
24,110,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
24,110,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
24,110,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
24,110,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
24,110,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
24,110,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
24,44,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,820
24,44,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,850
24,44,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,850
24,44,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,1050
24,44,10/20/2018,10/31/2018,1,2,DDF,2,1,AED,450
24,44,10/20/2018,10/31/2018,1,2,DDF,2,2,AED,450
24,44,10/20/2018,10/31/2018,1,2,DDF,2,3,AED,450
24,44,10/20/2018,10/31/2018,1,2,DDF,2,4,AED,450
24,44,10/20/2018,10/31/2018,1,2,DHC,1,1,AED,720
24,44,10/20/2018,10/31/2018,1,2,DHC,1,2,AED,1150
24,44,10/20/2018,10/31/2018,1,2,DHC,1,3,AED,1150
24,44,10/20/2018,10/31/2018,1,2,DHC,1,4,AED,1150
24,44,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
24,44,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
24,44,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
24,44,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
24,44,10/20/2018,10/31/2018,1,2,IMP,1,1,AED,127
24,44,10/20/2018,10/31/2018,1,2,IMP,1,2,AED,127
24,44,10/20/2018,10/31/2018,1,2,IMP,1,3,AED,127
24,44,10/20/2018,10/31/2018,1,2,IMP,1,4,AED,127
24,44,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
24,44,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
24,44,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
24,44,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
24,44,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
24,44,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
24,44,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
24,44,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
24,108,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,920
24,108,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,1100
24,108,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,1100
24,108,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,1300
24,108,10/20/2018,10/31/2018,1,2,DDF,2,1,KWD,45
24,108,10/20/2018,10/31/2018,1,2,DDF,2,2,KWD,45
24,108,10/20/2018,10/31/2018,1,2,DDF,2,3,KWD,45
24,108,10/20/2018,10/31/2018,1,2,DDF,2,4,KWD,45
24,108,10/20/2018,10/31/2018,1,2,DHC,1,1,KWD,79
24,108,10/20/2018,10/31/2018,1,2,DHC,1,2,KWD,127
24,108,10/20/2018,10/31/2018,1,2,DHC,1,3,KWD,127
24,108,10/20/2018,10/31/2018,1,2,DHC,1,4,KWD,139
24,108,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
24,108,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
24,108,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
24,108,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
24,108,10/20/2018,10/31/2018,1,2,PAI,1,1,USD,17
24,108,10/20/2018,10/31/2018,1,2,PAI,1,2,USD,17
24,108,10/20/2018,10/31/2018,1,2,PAI,1,3,USD,17
24,108,10/20/2018,10/31/2018,1,2,PAI,1,4,USD,17
24,108,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
24,108,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
24,108,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
24,108,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
24,108,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
24,108,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
24,108,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
24,108,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
24,109,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,920
24,109,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,1100
24,109,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,1100
24,109,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,1300
24,109,10/20/2018,10/31/2018,1,2,DDF,2,1,KWD,45
24,109,10/20/2018,10/31/2018,1,2,DDF,2,2,KWD,45
24,109,10/20/2018,10/31/2018,1,2,DDF,2,3,KWD,45
24,109,10/20/2018,10/31/2018,1,2,DDF,2,4,KWD,45
24,109,10/20/2018,10/31/2018,1,2,DHC,1,1,KWD,79
24,109,10/20/2018,10/31/2018,1,2,DHC,1,2,KWD,127
24,109,10/20/2018,10/31/2018,1,2,DHC,1,3,KWD,127
24,109,10/20/2018,10/31/2018,1,2,DHC,1,4,KWD,139
24,109,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
24,109,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
24,109,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
24,109,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
24,109,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
24,109,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
24,109,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
24,109,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
24,109,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
24,109,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
24,109,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
24,109,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
24,111,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,820
24,111,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,750
24,111,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,750
24,111,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,950
24,111,10/20/2018,10/31/2018,1,2,DDF,2,1,OMR,45
24,111,10/20/2018,10/31/2018,1,2,DDF,2,2,OMR,45
24,111,10/20/2018,10/31/2018,1,2,DDF,2,3,OMR,45
24,111,10/20/2018,10/31/2018,1,2,DDF,2,4,OMR,45
24,111,10/20/2018,10/31/2018,1,2,DHC,1,1,OMR,46
24,111,10/20/2018,10/31/2018,1,2,DHC,1,2,OMR,61
24,111,10/20/2018,10/31/2018,1,2,DHC,1,3,OMR,61
24,111,10/20/2018,10/31/2018,1,2,DHC,1,4,OMR,61
24,111,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
24,111,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
24,111,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
24,111,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
24,111,10/20/2018,10/31/2018,1,2,IMP,1,1,OMR,5
24,111,10/20/2018,10/31/2018,1,2,IMP,1,2,OMR,5
24,111,10/20/2018,10/31/2018,1,2,IMP,1,3,OMR,5
24,111,10/20/2018,10/31/2018,1,2,IMP,1,4,OMR,5
24,111,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
24,111,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
24,111,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
24,111,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
24,111,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
24,111,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
24,111,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
24,111,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
24,115,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,1120
24,115,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,1500
24,115,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,1500
24,115,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,1700
24,115,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
24,115,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
24,115,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
24,115,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
24,115,10/20/2018,10/31/2018,1,2,IMP,1,1,USD,90
24,115,10/20/2018,10/31/2018,1,2,IMP,1,2,USD,90
24,115,10/20/2018,10/31/2018,1,2,IMP,1,3,USD,90
24,115,10/20/2018,10/31/2018,1,2,IMP,1,4,USD,90
24,115,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
24,115,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
24,115,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
24,115,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
24,115,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
24,115,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
24,115,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
24,115,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
30,40,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,970
30,40,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,1150
30,40,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,1150
30,40,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,1350
30,40,10/20/2018,10/31/2018,1,2,DDF,2,1,AED,450
30,40,10/20/2018,10/31/2018,1,2,DDF,2,2,AED,450
30,40,10/20/2018,10/31/2018,1,2,DDF,2,3,AED,450
30,40,10/20/2018,10/31/2018,1,2,DDF,2,4,AED,450
30,40,10/20/2018,10/31/2018,1,2,DHC,1,1,AED,682
30,40,10/20/2018,10/31/2018,1,2,DHC,1,2,AED,1025
30,40,10/20/2018,10/31/2018,1,2,DHC,1,3,AED,1025
30,40,10/20/2018,10/31/2018,1,2,DHC,1,4,AED,1025
30,40,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
30,40,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
30,40,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
30,40,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
30,40,10/20/2018,10/31/2018,1,2,IMP,1,1,AED,31
30,40,10/20/2018,10/31/2018,1,2,IMP,1,2,AED,73
30,40,10/20/2018,10/31/2018,1,2,IMP,1,3,AED,73
30,40,10/20/2018,10/31/2018,1,2,IMP,1,4,AED,73
30,40,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
30,40,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
30,40,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
30,40,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
30,40,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
30,40,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
30,40,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
30,40,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
30,45,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,825
30,45,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,1225
30,45,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,1225
30,45,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,1425
30,45,10/20/2018,10/31/2018,1,2,CFD,1,1,USD,100
30,45,10/20/2018,10/31/2018,1,2,CFD,1,2,USD,200
30,45,10/20/2018,10/31/2018,1,2,CFD,1,3,USD,200
30,45,10/20/2018,10/31/2018,1,2,CFD,1,4,USD,200
30,45,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,530
30,45,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,1060
30,45,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,1060
30,45,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,1060
30,45,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
30,45,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
30,45,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
30,45,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
30,45,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
30,45,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
30,45,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
30,45,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
30,41,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,1020
30,41,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,1200
30,41,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,1200
30,41,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,1400
30,41,10/20/2018,10/31/2018,1,2,DDF,2,1,AED,450
30,41,10/20/2018,10/31/2018,1,2,DDF,2,2,AED,450
30,41,10/20/2018,10/31/2018,1,2,DDF,2,3,AED,450
30,41,10/20/2018,10/31/2018,1,2,DDF,2,4,AED,450
30,41,10/20/2018,10/31/2018,1,2,DHC,1,1,AED,715
30,41,10/20/2018,10/31/2018,1,2,DHC,1,2,AED,1140
30,41,10/20/2018,10/31/2018,1,2,DHC,1,3,AED,1140
30,41,10/20/2018,10/31/2018,1,2,DHC,1,4,AED,1140
30,41,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
30,41,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
30,41,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
30,41,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
30,41,10/20/2018,10/31/2018,1,2,IMP,1,1,AED,127
30,41,10/20/2018,10/31/2018,1,2,IMP,1,2,AED,127
30,41,10/20/2018,10/31/2018,1,2,IMP,1,3,AED,127
30,41,10/20/2018,10/31/2018,1,2,IMP,1,4,AED,127
30,41,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
30,41,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
30,41,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
30,41,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
